user_id,project_id
36,308
42,308
52,308
59,308
60,308
61,308
75,308
77,308
96,308
98,308
100,308
104,308
123,308
126,308
130,308
1,309
2,309
3,309
4,309
10,309
13,309
26,309
32,309
36,309
42,309
59,309
60,309
61,309
75,309
77,309
96,309
98,309
100,309
104,309
123,309
126,309
130,309
1,310
2,310
4,310
10,310
13,310
26,310
32,310
36,310
42,310
59,310
60,310
61,310
75,310
77,310
89,310
96,310
98,310
100,310
104,310
123,310
126,310
130,310
1,311
2,311
4,311
10,311
13,311
26,311
32,311
36,311
42,311
59,311
60,311
61,311
69,311
75,311
77,311
96,311
98,311
100,311
104,311
123,311
126,311
130,311
1,312
2,312
4,312
10,312
13,312
26,312
32,312
36,312
42,312
59,312
60,312
61,312
69,312
75,312
77,312
96,312
98,312
100,312
104,312
123,312
126,312
130,312
1,313
2,313
4,313
10,313
13,313
26,313
32,313
36,313
42,313
59,313
60,313
61,313
75,313
77,313
78,313
96,313
98,313
100,313
104,313
123,313
126,313
130,313
1,314
2,314
4,314
10,314
13,314
26,314
32,314
36,314
42,314
59,314
60,314
61,314
75,314
77,314
96,314
98,314
100,314
104,314
123,314
126,314
130,314
1,315
2,315
4,315
10,315
13,315
26,315
32,315
36,315
42,315
59,315
60,315
61,315
72,315
75,315
77,315
95,315
96,315
98,315
100,315
104,315
123,315
126,315
130,315
1,316
2,316
4,316
10,316
13,316
26,316
32,316
36,316
42,316
59,316
60,316
61,316
63,316
75,316
77,316
96,316
98,316
100,316
104,316
123,316
126,316
130,316
1,317
2,317
4,317
10,317
13,317
26,317
32,317
36,317
42,317
59,317
60,317
61,317
63,317
75,317
77,317
96,317
98,317
100,317
104,317
123,317
126,317
130,317
1,318
2,318
4,318
10,318
13,318
26,318
32,318
36,318
42,318
59,318
60,318
61,318
75,318
77,318
96,318
98,318
100,318
104,318
122,318
123,318
126,318
130,318
1,319
2,319
4,319
10,319
13,319
26,319
32,319
36,319
42,319
59,319
60,319
61,319
75,319
77,319
80,319
96,319
98,319
100,319
104,319
123,319
126,319
130,319
1,320
2,320
4,320
10,320
13,320
26,320
32,320
36,320
42,320
59,320
60,320
61,320
75,320
77,320
80,320
96,320
98,320
100,320
104,320
123,320
126,320
130,320
1,321
2,321
4,321
10,321
13,321
26,321
32,321
36,321
42,321
59,321
60,321
61,321
75,321
77,321
83,321
96,321
98,321
100,321
104,321
123,321
126,321
130,321
1,322
2,322
4,322
10,322
13,322
26,322
32,322
36,322
42,322
59,322
60,322
61,322
75,322
77,322
85,322
96,322
98,322
100,322
104,322
123,322
126,322
130,322
131,322
1,323
2,323
4,323
10,323
13,323
26,323
32,323
36,323
42,323
59,323
60,323
61,323
75,323
77,323
85,323
96,323
98,323
100,323
104,323
123,323
126,323
130,323
1,324
2,324
4,324
10,324
13,324
26,324
32,324
34,324
36,324
42,324
59,324
60,324
61,324
75,324
77,324
84,324
96,324
98,324
100,324
104,324
123,324
126,324
130,324
1,325
2,325
4,325
10,325
13,325
26,325
32,325
36,325
42,325
59,325
60,325
61,325
75,325
77,325
96,325
97,325
98,325
100,325
102,325
104,325
120,325
123,325
124,325
126,325
130,325
69,326
1,328
2,328
4,328
10,328
13,328
26,328
32,328
36,328
42,328
59,328
60,328
61,328
75,328
77,328
87,328
96,328
98,328
100,328
104,328
123,328
126,328
130,328
79,329
30,330
30,331
30,332
1,333
2,333
4,333
10,333
13,333
26,333
32,333
36,333
42,333
59,333
60,333
61,333
75,333
77,333
95,333
96,333
98,333
100,333
104,333
123,333
126,333
130,333
1,334
2,334
4,334
10,334
13,334
26,334
32,334
36,334
42,334
59,334
60,334
61,334
75,334
77,334
96,334
98,334
100,334
104,334
106,334
123,334
126,334
130,334
137,334
1,335
2,335
4,335
10,335
13,335
26,335
32,335
36,335
42,335
59,335
60,335
61,335
75,335
77,335
96,335
97,335
98,335
100,335
104,335
123,335
126,335
130,335
1,336
2,336
4,336
10,336
13,336
26,336
32,336
36,336
42,336
59,336
60,336
61,336
75,336
77,336
96,336
97,336
98,336
100,336
102,336
104,336
106,336
120,336
123,336
124,336
126,336
130,336
133,336
78,337
1,339
2,339
4,339
10,339
13,339
26,339
32,339
36,339
42,339
59,339
60,339
61,339
75,339
77,339
96,339
98,339
100,339
104,339
122,339
123,339
126,339
130,339
1,340
2,340
4,340
10,340
13,340
26,340
32,340
36,340
42,340
59,340
60,340
61,340
75,340
77,340
87,340
96,340
97,340
98,340
100,340
104,340
106,340
123,340
126,340
130,340
1,341
2,341
4,341
10,341
13,341
26,341
32,341
34,341
36,341
42,341
59,341
60,341
61,341
75,341
77,341
96,341
97,341
98,341
100,341
104,341
123,341
126,341
130,341
1,342
2,342
4,342
10,342
13,342
26,342
32,342
36,342
42,342
59,342
60,342
61,342
75,342
77,342
85,342
96,342
97,342
98,342
100,342
104,342
123,342
126,342
130,342
131,342
1,343
2,343
4,343
10,343
13,343
26,343
32,343
36,343
42,343
59,343
60,343
61,343
75,343
77,343
79,343
96,343
97,343
98,343
100,343
104,343
123,343
126,343
130,343
1,344
2,344
4,344
10,344
13,344
26,344
32,344
36,344
42,344
59,344
60,344
61,344
75,344
77,344
87,344
96,344
97,344
98,344
100,344
102,344
104,344
120,344
123,344
124,344
126,344
130,344
133,344
139,344
140,344
141,344
142,344
145,344
151,344
1,345
2,345
4,345
10,345
13,345
26,345
32,345
36,345
42,345
59,345
60,345
61,345
75,345
77,345
96,345
97,345
98,345
100,345
102,345
104,345
120,345
123,345
124,345
126,345
130,345
1,346
2,346
4,346
10,346
13,346
26,346
32,346
36,346
42,346
59,346
60,346
61,346
75,346
77,346
96,346
97,346
98,346
100,346
102,346
104,346
120,346
123,346
124,346
126,346
130,346
1,347
2,347
4,347
10,347
13,347
26,347
32,347
36,347
42,347
59,347
60,347
61,347
75,347
77,347
85,347
96,347
97,347
98,347
100,347
104,347
123,347
126,347
130,347
131,347
1,348
2,348
4,348
10,348
13,348
26,348
32,348
36,348
42,348
59,348
60,348
61,348
75,348
77,348
85,348
96,348
97,348
98,348
100,348
104,348
123,348
126,348
130,348
131,348
1,349
2,349
4,349
10,349
13,349
26,349
32,349
36,349
42,349
59,349
60,349
61,349
75,349
77,349
95,349
96,349
97,349
98,349
100,349
104,349
123,349
126,349
130,349
1,350
2,350
4,350
10,350
13,350
26,350
32,350
34,350
36,350
42,350
59,350
60,350
61,350
75,350
77,350
96,350
97,350
98,350
100,350
104,350
123,350
126,350
130,350
89,351
1,352
2,352
4,352
10,352
13,352
26,352
32,352
36,352
42,352
50,352
59,352
60,352
61,352
75,352
77,352
96,352
97,352
98,352
99,352
100,352
104,352
123,352
126,352
130,352
133,352
131,355
1,356
2,356
4,356
10,356
13,356
26,356
32,356
36,356
42,356
59,356
60,356
61,356
75,356
77,356
96,356
97,356
98,356
100,356
104,356
123,356
126,356
130,356
133,356
138,356
143,356
30,357
30,358
30,359
52,361
52,362
69,363
30,364
72,365
72,366
1,367
2,367
4,367
10,367
13,367
26,367
32,367
36,367
42,367
59,367
60,367
61,367
75,367
77,367
96,367
97,367
98,367
100,367
104,367
106,367
123,367
126,367
130,367
133,367
138,367
139,367
140,367
142,367
78,368
94,369
131,370
52,371
69,372
30,373
1,374
2,374
4,374
10,374
13,374
26,374
32,374
36,374
42,374
50,374
59,374
60,374
61,374
75,374
77,374
96,374
97,374
98,374
99,374
100,374
104,374
123,374
126,374
130,374
133,374
135,374
139,374
140,374
142,374
95,375
1,376
2,376
4,376
10,376
13,376
26,376
32,376
36,376
42,376
59,376
60,376
61,376
75,376
77,376
83,376
98,376
123,376
130,376
133,376
139,376
140,376
142,376
1,377
2,377
4,377
10,377
13,377
26,377
32,377
36,377
42,377
59,377
60,377
61,377
75,377
77,377
96,377
97,377
98,377
100,377
104,377
123,377
126,377
130,377
131,377
133,377
139,377
140,377
142,377
1,378
2,378
4,378
10,378
13,378
26,378
32,378
36,378
42,378
59,378
60,378
61,378
75,378
77,378
96,378
97,378
98,378
100,378
104,378
123,378
126,378
130,378
133,378
139,378
1,379
2,379
4,379
10,379
13,379
26,379
32,379
36,379
42,379
59,379
60,379
61,379
75,379
77,379
96,379
97,379
98,379
100,379
104,379
123,379
126,379
130,379
133,379
139,379
1,382
2,382
4,382
10,382
13,382
26,382
32,382
36,382
42,382
59,382
60,382
61,382
75,382
77,382
96,382
97,382
98,382
100,382
104,382
123,382
126,382
130,382
133,382
139,382
95,384
89,387
30,388
136,388
131,389
52,394
52,395
72,396
72,397
52,398
1,401
2,401
4,401
10,401
13,401
26,401
32,401
36,401
42,401
59,401
60,401
61,401
75,401
77,401
98,401
123,401
130,401
133,401
139,401
140,401
142,401
1,402
2,402
4,402
10,402
13,402
26,402
32,402
36,402
42,402
59,402
60,402
61,402
75,402
77,402
98,402
123,402
130,402
133,402
139,402
140,402
142,402
1,404
2,404
4,404
10,404
13,404
26,404
32,404
36,404
42,404
59,404
60,404
61,404
75,404
77,404
98,404
123,404
130,404
133,404
139,404
140,404
142,404
1,405
2,405
4,405
10,405
13,405
26,405
32,405
36,405
42,405
59,405
60,405
61,405
75,405
77,405
98,405
123,405
130,405
133,405
139,405
140,405
142,405
1,406
2,406
4,406
10,406
13,406
26,406
32,406
36,406
42,406
59,406
60,406
61,406
75,406
77,406
98,406
123,406
130,406
133,406
139,406
140,406
142,406
194,406
1,407
2,407
4,407
10,407
13,407
26,407
32,407
36,407
42,407
59,407
60,407
61,407
75,407
77,407
98,407
123,407
130,407
133,407
139,407
140,407
142,407
136,408
1,409
2,409
4,409
10,409
13,409
26,409
32,409
36,409
42,409
59,409
60,409
61,409
75,409
77,409
87,409
98,409
106,409
123,409
130,409
132,409
133,409
138,409
139,409
140,409
142,409
143,409
145,409
146,409
1,411
2,411
4,411
10,411
13,411
26,411
32,411
36,411
42,411
59,411
60,411
61,411
75,411
77,411
98,411
123,411
130,411
133,411
139,411
140,411
142,411
136,412
131,413
72,414
34,415
34,416
78,417
1,418
2,418
4,418
10,418
13,418
26,418
32,418
36,418
42,418
59,418
60,418
61,418
75,418
77,418
98,418
123,418
130,418
133,418
139,418
140,418
141,418
142,418
145,418
147,418
132,419
132,420
132,421
1,422
2,422
4,422
10,422
13,422
26,422
32,422
36,422
42,422
59,422
60,422
61,422
75,422
77,422
87,422
98,422
123,422
130,422
133,422
139,422
140,422
142,422
143,422
146,422
147,422
1,423
2,423
4,423
10,423
13,423
26,423
32,423
36,423
42,423
50,423
59,423
60,423
61,423
75,423
77,423
98,423
123,423
130,423
133,423
136,423
137,423
139,423
140,423
142,423
191,423
94,424
94,425
94,426
52,427
72,429
1,430
2,430
4,430
10,430
13,430
26,430
32,430
36,430
42,430
59,430
60,430
61,430
75,430
77,430
98,430
123,430
130,430
133,430
139,430
140,430
142,430
1,431
2,431
4,431
10,431
13,431
26,431
32,431
36,431
42,431
50,431
59,431
60,431
61,431
75,431
77,431
87,431
98,431
123,431
130,431
133,431
139,431
140,431
142,431
1,432
2,432
4,432
10,432
13,432
26,432
32,432
36,432
42,432
59,432
60,432
61,432
75,432
77,432
98,432
123,432
130,432
133,432
139,432
140,432
142,432
143,432
1,433
2,433
4,433
10,433
13,433
26,433
32,433
36,433
42,433
59,433
60,433
61,433
75,433
77,433
87,433
98,433
123,433
130,433
133,433
139,433
140,433
142,433
146,433
1,434
2,434
4,434
10,434
13,434
26,434
32,434
36,434
42,434
59,434
60,434
61,434
75,434
77,434
98,434
123,434
130,434
133,434
139,434
140,434
142,434
148,434
1,435
2,435
4,435
10,435
13,435
26,435
32,435
36,435
42,435
59,435
60,435
61,435
75,435
77,435
80,435
98,435
123,435
130,435
133,435
139,435
140,435
142,435
136,436
136,437
83,438
85,439
85,440
63,442
93,443
122,444
131,445
94,446
1,447
2,447
4,447
10,447
13,447
26,447
32,447
36,447
42,447
59,447
60,447
61,447
75,447
77,447
98,447
123,447
130,447
133,447
139,447
140,447
142,447
72,448
95,449
1,450
2,450
4,450
10,450
13,450
26,450
32,450
36,450
42,450
59,450
60,450
61,450
75,450
77,450
98,450
123,450
130,450
133,450
139,450
140,450
142,450
1,451
2,451
4,451
10,451
13,451
26,451
32,451
36,451
42,451
59,451
60,451
61,451
75,451
77,451
98,451
123,451
130,451
133,451
139,451
140,451
142,451
1,452
2,452
4,452
10,452
13,452
26,452
32,452
36,452
42,452
59,452
60,452
61,452
75,452
77,452
85,452
98,452
123,452
130,452
133,452
139,452
140,452
142,452
1,453
2,453
4,453
10,453
13,453
26,453
32,453
36,453
42,453
59,453
60,453
61,453
75,453
77,453
95,453
98,453
123,453
130,453
133,453
139,453
140,453
142,453
1,454
2,454
4,454
10,454
13,454
26,454
32,454
36,454
42,454
59,454
60,454
61,454
75,454
77,454
98,454
123,454
130,454
133,454
139,454
140,454
142,454
1,455
2,455
4,455
10,455
13,455
26,455
32,455
34,455
36,455
42,455
59,455
60,455
61,455
75,455
77,455
98,455
123,455
130,455
133,455
139,455
140,455
142,455
147,455
106,456
147,456
194,456
322,456
1,457
2,457
4,457
10,457
13,457
26,457
32,457
36,457
42,457
59,457
60,457
61,457
75,457
77,457
98,457
123,457
130,457
133,457
139,457
140,457
142,457
3,459
78,460
148,461
148,462
1,464
2,464
4,464
10,464
13,464
26,464
32,464
36,464
42,464
59,464
60,464
61,464
75,464
77,464
98,464
123,464
130,464
133,464
139,464
140,464
142,464
1,465
2,465
4,465
10,465
13,465
26,465
32,465
36,465
42,465
59,465
60,465
61,465
75,465
77,465
98,465
123,465
130,465
133,465
139,465
140,465
142,465
1,467
2,467
4,467
10,467
13,467
26,467
32,467
36,467
42,467
59,467
60,467
61,467
75,467
77,467
98,467
123,467
130,467
133,467
139,467
140,467
142,467
1,468
2,468
4,468
10,468
13,468
26,468
32,468
36,468
42,468
59,468
60,468
61,468
75,468
77,468
98,468
123,468
130,468
133,468
139,468
140,468
142,468
145,468
1,469
2,469
4,469
10,469
13,469
26,469
32,469
36,469
42,469
59,469
60,469
61,469
75,469
77,469
98,469
123,469
130,469
133,469
139,469
140,469
142,469
1,470
2,470
4,470
10,470
13,470
26,470
32,470
36,470
42,470
52,470
59,470
60,470
61,470
75,470
77,470
98,470
123,470
130,470
133,470
139,470
140,470
142,470
1,471
2,471
4,471
10,471
13,471
26,471
32,471
34,471
36,471
42,471
50,471
59,471
60,471
61,471
75,471
77,471
98,471
123,471
130,471
133,471
139,471
140,471
141,471
142,471
145,471
147,471
151,471
161,471
166,471
179,471
1,472
2,472
4,472
10,472
13,472
26,472
32,472
36,472
42,472
59,472
60,472
61,472
75,472
77,472
98,472
121,472
123,472
130,472
133,472
139,472
140,472
142,472
145,472
147,472
151,472
150,473
199,473
1,474
2,474
4,474
10,474
13,474
26,474
32,474
36,474
42,474
59,474
60,474
61,474
75,474
77,474
98,474
123,474
130,474
133,474
139,474
140,474
142,474
145,474
147,474
1,475
2,475
4,475
10,475
13,475
26,475
32,475
36,475
42,475
59,475
60,475
61,475
75,475
77,475
98,475
123,475
130,475
133,475
139,475
140,475
142,475
145,475
147,475
87,476
146,476
34,477
34,478
138,479
136,483
69,484
69,485
69,486
34,487
95,489
95,490
34,492
78,493
95,494
95,495
95,496
95,497
148,498
148,499
148,500
52,501
52,502
72,503
72,504
72,505
89,506
89,507
156,509
160,509
34,510
34,511
34,512
34,513
34,514
94,515
94,516
94,517
94,518
94,519
151,519
143,520
50,522
138,522
50,524
143,524
138,526
99,528
135,528
87,530
141,530
143,530
89,531
148,533
94,534
143,538
95,539
136,541
50,542
166,543
154,545
166,549
163,550
146,552
156,554
78,555
78,556
78,557
146,558
150,559
199,559
85,560
160,560
34,561
85,562
138,563
146,563
156,566
146,571
85,576
85,578
150,580
199,580
69,584
136,587
157,591
105,592
146,592
87,600
87,603
136,607
150,608
199,608
34,609
69,612
69,613
160,614
161,616
162,616
163,616
78,617
166,622
63,623
166,624
167,625
167,626
99,628
135,628
143,628
172,632
163,633
172,633
3,636
50,637
105,637
146,637
176,637
105,639
138,639
143,639
146,639
162,639
171,639
173,639
85,640
80,642
122,643
178,645
163,646
50,647
136,647
174,647
176,647
136,648
174,648
136,649
174,649
136,650
174,650
166,651
181,651
150,652
157,652
160,652
199,652
34,653
85,654
87,654
163,654
146,655
162,655
163,655
176,655
185,655
322,655
175,656
93,657
85,666
163,667
143,668
143,676
69,678
78,679
34,681
69,682
180,684
181,684
93,685
93,688
162,689
185,689
161,690
161,691
162,691
176,691
183,691
185,691
175,693
87,694
161,694
179,694
183,694
185,694
138,696
163,696
171,696
34,697
87,698
138,698
143,698
194,698
217,698
193,699
196,699
173,700
184,700
187,700
185,701
87,702
105,702
161,702
163,702
183,702
184,702
185,702
194,702
218,702
80,706
122,707
136,708
180,709
50,710
105,710
136,710
174,710
176,710
161,714
63,715
183,716
185,716
194,716
202,716
322,716
87,717
184,717
185,717
187,717
194,717
186,718
87,720
179,720
183,720
185,720
78,721
69,722
138,724
171,724
173,724
191,724
143,725
143,726
173,727
191,727
192,728
181,729
87,730
179,730
183,730
185,730
50,733
105,733
136,733
174,733
176,733
173,734
191,734
180,735
185,735
162,736
176,736
185,736
99,737
180,737
163,738
171,738
185,738
187,738
194,738
185,739
87,740
191,741
162,742
185,742
87,743
105,743
163,743
171,743
187,743
194,743
183,744
185,746
198,746
161,747
162,747
163,747
171,747
185,747
187,747
161,748
163,748
3,749
167,751
186,752
196,753
34,757
34,758
34,759
157,760
160,760
181,761
34,763
179,764
199,765
122,766
87,767
105,767
171,767
187,767
200,769
183,770
80,771
196,772
157,773
160,773
160,774
160,775
163,776
69,777
157,778
196,778
157,779
160,779
194,782
160,783
87,784
171,784
187,784
194,784
203,785
202,786
194,787
173,788
194,788
199,790
105,791
134,791
185,791
191,791
197,791
198,791
209,791
212,791
213,791
63,793
187,794
50,796
174,796
176,796
202,796
203,796
196,798
3,799
87,800
99,800
105,800
163,800
171,800
173,800
187,800
191,800
194,800
34,801
157,801
163,801
181,801
171,802
194,802
50,803
206,804
194,806
129,807
194,808
202,809
174,810
99,811
105,812
212,812
229,812
206,813
191,814
209,814
335,814
155,816
191,819
205,826
34,827
157,827
181,827
157,828
34,829
34,830
209,831
209,832
167,833
167,834
186,835
186,836
200,837
200,838
199,839
99,840
185,841
191,841
209,841
217,841
218,842
216,845
216,846
157,847
63,848
194,849
69,850
219,853
182,854
34,855
202,856
173,857
194,857
223,859
219,861
199,864
209,865
185,866
191,866
220,867
231,867
247,867
260,867
185,868
221,869
216,871
174,872
194,873
34,875
34,876
34,877
157,878
173,879
185,879
215,879
225,879
232,879
237,879
227,880
268,880
102,881
191,881
194,881
223,881
228,881
229,881
235,881
99,882
191,882
194,882
223,882
229,882
230,882
234,882
235,882
238,882
241,882
185,883
233,883
239,883
246,883
238,885
99,886
234,887
194,888
235,888
241,889
242,889
243,889
245,889
247,891
235,892
253,892
266,892
191,893
99,894
185,894
191,894
194,894
235,894
246,894
253,895
34,897
221,897
255,897
209,898
254,899
186,900
186,901
258,902
247,903
259,905
259,906
236,907
194,908
256,908
263,908
274,908
63,909
3,911
69,912
186,913
257,914
216,915
275,916
174,917
235,918
242,918
249,918
268,919
234,920
264,923
264,924
219,925
270,926
278,928
235,929
254,929
266,929
272,929
224,930
237,930
264,930
173,931
215,931
225,931
287,931
232,932
237,932
262,933
286,933
298,933
272,934
194,935
235,935
249,935
271,936
221,937
34,938
288,938
303,938
155,941
257,942
277,942
186,943
199,943
216,943
276,943
235,944
249,944
280,944
99,945
269,945
275,946
239,947
185,949
272,949
311,949
278,950
292,950
266,951
249,952
280,952
290,952
254,953
272,953
293,953
247,954
289,954
259,956
3,957
251,959
252,959
282,959
69,961
199,961
276,961
284,961
279,962
287,962
279,963
292,963
291,964
247,965
262,965
269,965
299,965
99,966
194,966
274,966
291,966
69,967
199,967
276,967
284,967
63,968
219,969
301,970
234,971
174,972
174,973
294,974
292,975
254,976
272,976
292,976
34,977
271,977
275,977
296,977
303,977
306,977
318,977
272,978
278,978
266,980
290,980
236,1715
237,1716
231,1717
289,1717
286,1718
298,1718
102,1719
185,1719
194,1719
254,1719
259,1719
266,1719
272,1719
274,1719
293,1719
304,1719
305,1719
307,1719
311,1719
315,1719
316,1719
317,1719
320,1719
322,1719
326,1719
328,1719
331,1719
299,1720
313,1720
327,1720
332,1720
173,1721
232,1721
234,1721
239,1721
287,1721
292,1721
295,1723
314,1723
129,1726
309,1726
330,1726
194,1727
274,1728
295,1729
314,1729
237,1730
232,1731
254,1731
262,1731
274,1731
278,1731
292,1731
308,1731
284,1732
292,1732
129,1733
183,1733
194,1733
272,1733
321,1733
325,1733
308,1734
194,1736
274,1737
308,1741
311,1741
324,1741
272,1742
317,1742
325,1743
69,1744
199,1744
276,1744
284,1744
299,1745
327,1747
299,1748
63,1749
173,1749
234,1749
239,1749
287,1749
292,1749
129,1750
234,1750
329,1750
313,1751
332,1751
317,1752
328,1752
334,1753
298,1754
313,1755
332,1755
327,1756
329,1756
254,1757
259,1757
274,1757
307,1757
311,1757
316,1757
317,1757
322,1757
328,1757
174,1759
284,1759
292,1759
327,1760
129,1761
183,1761
194,1761
298,1761
321,1761
325,1761
336,1761
295,1762
3,1763
219,1764
301,1764
219,1765
301,1765
174,1766
237,1767
286,1768
271,1769
306,1769
34,1770
155,1770
275,1770
303,1771
295,1772
314,1773
63,1774
174,1775
173,1776
239,1776
234,1777
254,1777
259,1777
307,1777
316,1777
317,1777
322,1777
328,1777
259,1779
259,1780
317,1780
234,1781
316,1781
317,1781
328,1781
308,1782
328,1782
335,1782
271,1783
274,1783
276,1783
299,1783
311,1783
318,1783
328,1783
335,1783
173,1784
224,1784
316,1784
328,1784
272,1785
307,1785
316,1785
317,1785
328,1785
307,1786
316,1786
317,1786
328,1786
254,1787
272,1787
